source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
510,1210,1,0.00855,0.07425742574257425742574257426,1,0,0,0.00855,0.0,0.0,0.07425742574257425742574257426,0,0
1025,800,12,0.00342,0.03671103477887505367110347789,4,7,1,0,0.00342,0,0,0.03671103477887505367110347789,0
35,41,5,0.00456,0.06666666666666666666666666667,4,1,0,0,0.00456,0.0,0,0.06666666666666666666666666667,0
583,417,4,0.00912,0.2105263157894736842105263158,1,2,1,0,0.00912,0,0,0.2105263157894736842105263158,0
2963,337,2,0,0,2,0,0,0,0.0,0.0,0,0,0
1028,512,2,0,0,0,1,1,0.0,0,0,0,0,0
472,897,5,0.0108,0.2493074792243767313019390582,3,1,1,0.0108,0,0,0.2493074792243767313019390582,0,0
800,1429,24,0.07238,0.8335691293724356313486026879,14,6,4,0.0285,0.0416,0.00228,0.3289473684210526315789473684,0.4801477377654662973222530009,0.02447402318591670244740231860
1210,2250,2,0,0,2,0,0,0,0.0,0.0,0,0,0
5543,862,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2687,16795,18,0,0,11,5,2,0,0,0,0,0,0
46,2250,12,0,0,11,1,0,0,0,0.0,0,0,0
379,1071,5,0,0,2,1,2,0,0,0,0,0,0
991,180,3,0,0,3,0,0,0,0.0,0.0,0,0,0
42,897,5,0,0,1,1,3,0,0,0,0,0,0
1047,1387,2,0,0,1,1,0,0,0,0.0,0,0,0
3037,506,5,0,0,5,0,0,0,0.0,0.0,0,0,0
1038,43388,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1029,180,1,0,0,1,0,0,0,0.0,0.0,0,0,0
30,41,3,0,0,1,2,0,0,0,0.0,0,0,0
2855,367,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1045,11,2,0,0,2,0,0,0,0.0,0.0,0,0,0
29831,1423,1,0.00798,0.06930693069306930693069306931,1,0,0,0.00798,0.0,0.0,0.06930693069306930693069306931,0,0
506,1387,19,0.09804,1.683845933487851246126201203,17,2,0,0.09804,0,0.0,1.683845933487851246126201203,0,0
80,167,5,0.01482,0.3074865291978446716551474648,2,3,0,0.01254,0.00228,0.0,0.2619047619047619047619047619,0.04558176729308276689324270292,0
368,2944,1,0,0,0,1,0,0.0,0,0.0,0,0,0
79,31,1,0,0,0,1,0,0.0,0,0.0,0,0,0
150,40,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4150,5,1,0,0,1,0,0,0,0.0,0.0,0,0,0
39,9265,1,0,0,1,0,0,0,0.0,0.0,0,0,0
22,987,1,0,0,0,1,0,0.0,0,0.0,0,0,0
46,1038,15,0.40352,3.110209817072225177186230698,9,4,2,0.34082,0.0627,0,2.862462069324477429438482950,0.2477477477477477477477477477,0
1095,667,3,0.0103,0.2377654662973222530009233610,1,0,2,0,0.0,0.0103,0,0,0.2377654662973222530009233610
873,289,3,0,0,3,0,0,0,0.0,0.0,0,0,0
6195,4093,2,0,0,2,0,0,0,0.0,0.0,0,0,0
1072,148,4,0,0,4,0,0,0,0.0,0.0,0,0,0
2448,940,5,0.0205,0.2997076023391812865497076023,2,1,2,0.0205,0,0,0.2997076023391812865497076023,0,0
368,18,1,0.0855,0.7142857142857142857142857143,0,1,0,0.0,0.0855,0.0,0,0.7142857142857142857142857143,0
4542,366,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1390,4271,7,0.00057,0.01162790697674418604651162791,4,1,2,0,0.00057,0,0,0.01162790697674418604651162791,0
4361,1387,3,0.01596,0.3333333333333333333333333333,0,2,1,0.0,0.0114,0.00456,0,0.2380952380952380952380952381,0.09523809523809523809523809524
1049,3709,14,0.1311,1.893072474467823305032607358,10,4,0,0.1083,0.0228,0.0,1.416881998277347114556416882,0.4761904761904761904761904762,0
1164,3524,3,0,0,3,0,0,0,0.0,0.0,0,0,0
124,180,4,0.0368,0.8322472848788638262322472849,0,2,2,0.0,0.0368,0,0,0.8322472848788638262322472849,0
