source,target,weight
355,1181,1
416,11831,1
1061,29,2
162,1095,3
1132,38,1
6574,131,1
1039,3696,2
417,969,2
1039,2814,1
2288,1108,1
1210,4750,2
337,543,1
417,1420,3
1082,3207,1
989,1020,1
430,630,1
337,641,1
631,2288,2
430,23826,1
180,1035,2
130,4146,2
11,506,1
347,3524,1
82,265,1
506,1025,2
430,4031,1
410,2293,1
631,1110,1
512,200,1
2921,839,1
583,1290,1
252,4553,2
3008,3688,1
289,1078,2
148,873,1
148,1039,1
409,1386,1
1181,417,1
398,10670,1
130,14893,1
1390,1029,1
543,698,4
2282,2,1
458,4084,1
762,984,2
931,19789,1
762,371,1
398,5587,1
46,4104,1
60,2,1
1038,2921,2
1386,3522,1
897,1244,2
430,350,1
6574,26789,1
13,543,1
1420,30444,2
60,254,1
18,127,2
337,698,1
749,1253,3
1082,29228,6
237,2441,1
862,1387,2
368,189,2
1386,4083,1
11,22,1
1123,990,1
995,1159,1
5,430,1
1050,630,1
5,368,1
405,466,3
29,358,1
681,5648,1
180,3684,1
41,48,2
6574,12,1
714,142,1
2698,1049,1
1025,1429,1
379,29,1
33,39,2
130,27525,1
2288,1237,1
5,4554,2
3368,142,1
1005,433,1
368,416,1
418,499,1
338,14171,2
1020,35007,1
714,3368,1
130,4159,1
244,290,1
398,1095,1
46,49734,1
631,410,1
2716,2580,1
618,11300,1
206,82,1
1038,15374,2
989,3008,1
985,114,1
13,5358,1
1049,162,1
409,23,1
873,1302,1
12,276,2
368,430,1
162,2425,1
6195,1386,3
595,26197,1
398,839,2
164,987,1
800,16220,1
897,1532,2
358,22,2
131,13,1
1038,2722,1
3008,1074,1
331,5358,5
82,566,1
3,2,1
985,466,4
337,350,1
1071,543,1
130,276,3
6574,4085,1
13,42,1
46,32013,1
12,1627,1
17425,3709,1
336,2867,1
16795,630,1
19,2670,1
3176,367,1
12,1104,2
368,1301,1
762,512,1
281,1092,1
1050,1245,1
86,533,1
458,3037,4
984,2977,1
1132,11177,1
4443,1386,1
1408,839,1
5,4111,2
873,239,1
1385,416,1
130,6195,2
1038,10155,1
1390,9826,3
281,12321,4
44,8023,1
418,368,1
430,1005,2
618,698,1
332,416,1
506,4361,1
583,826,1
130,10643,1
46,1408,1
29,1028,1
2350,2580,1
419,1390,1
29,28643,1
19,1103,1
41,42,2
533,11622,1
1049,2687,1
16795,9477,1
358,2793,1
162,520,3
405,1003,2
506,4515,2
244,8728,1
36628,12321,1
506,4103,1
60,35,1
130,14968,1
41,38,1
332,1429,1
379,337,1
984,762,1
1010,1084,2
180,1032,2
862,704,2
506,33,1
4171,4291,1
897,866,1
8024,618,1
13,252,1
232,1423,1
237,681,2
130,4554,2
41,19789,1
2288,1181,1
358,1123,2
162,417,2
458,19,1
1050,367,3
162,2448,1
130,3522,2
2698,1244,1
985,762,1
1050,656,1
417,3161,1
4284,1123,1
6574,46,1
583,371,2
418,82,1
273,124,1
180,1071,1
1210,2331,2
410,134,1
180,33560,1
1025,4171,1
618,1101,1
244,609,1
6195,2581,1
3,33714,1
667,2969,1
1162,46,1
1050,1531,1
1010,331,1
618,1424,1
1084,3368,1
720,1095,1
273,2969,2
171,366,1
13,1050,2
46,607,1
31,984,1
164,1089,1
415,62,1
46,866,1
2457,3,1
862,1104,2
5,2330,1
252,1029,1
1444,630,1
3709,15817,1
430,1123,1
379,1039,2
410,7971,1
862,4102,5
862,24898,1
410,332,5
31,2867,1
543,399,2
862,332,6
2921,27525,1
9265,1082,1
641,1071,1
130,1105,3
281,512,2
29,683,1
368,42,1
1627,709,1
1025,32013,1
1084,2990,1
1390,4102,1
12,19,2
355,1219,1
826,3135,1
631,499,5
749,31371,1
1005,704,1
1084,630,1
1082,595,3
167,252,1
1386,630,1
416,704,1
762,465,1
1386,380,2
2251,1627,1
244,3368,1
641,2497,1
