source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
8827,2995,8,0,0,6,2,0,0,0,0.0,0,0,0
2439,3243,2,0,0,0,2,0,0.0,0,0.0,0,0,0
331,16795,3,0,0,1,1,1,0,0,0,0,0,0
273,2425,1,0,0,0,1,0,0.0,0,0.0,0,0,0
566,1081,1,0,0,0,0,1,0.0,0.0,0,0,0,0
9083,5219,4,0,0,3,0,1,0,0.0,0,0,0,0
1014,918,1,0,0,1,0,0,0,0.0,0.0,0,0,0
7077,171,2,0,0,2,0,0,0,0.0,0.0,0,0,0
10484,1506,1,0,0,0,1,0,0.0,0,0.0,0,0,0
4553,398,4,0,0,4,0,0,0,0.0,0.0,0,0,0
3911,583,2,0,0,2,0,0,0,0.0,0.0,0,0,0
868,3221,2,0,0,2,0,0,0,0.0,0.0,0,0,0
7975,11117,4,0,0,3,1,0,0,0,0.0,0,0,0
1038,301,1,0,0,0,1,0,0.0,0,0.0,0,0,0
11116,5546,5,0,0,3,2,0,0,0,0.0,0,0,0
3709,142,3,0.1026,1.444959504153754004010521107,2,1,0,0.0399,0.0627,0.0,0.8598531211750305997552019584,0.5851063829787234042553191489,0
2703,3243,3,0,0,3,0,0,0,0.0,0.0,0,0,0
2374,2705,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2503,204,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1426,385,7,0,0,4,2,1,0,0,0,0,0,0
1158,618,6,0.0855,1.090287600188590287600188590,1,3,2,0.0285,0.057,0,0.5952380952380952380952380952,0.4950495049504950495049504950,0
918,16145,1,0,0,0,1,0,0.0,0,0.0,0,0,0
814,6377,43,0,0,35,6,2,0,0,0,0,0,0
720,7378,19,0.0288,0.1871345029239766081871345029,18,1,0,0.0288,0,0.0,0.1871345029239766081871345029,0,0
595,1423,3,0.0171,0.3418632546981207516993202719,1,1,1,0,0.0171,0,0,0.3418632546981207516993202719,0
903,337,1,0.0257,0.5932594644506001846722068329,1,0,0,0.0257,0.0,0.0,0.5932594644506001846722068329,0,0
12524,868,3,0,0,3,0,0,0,0.0,0.0,0,0,0
566,475,3,0.00895,0.1789284286285485805677728908,1,1,1,0.00188,0,0.00707,0.03758496601359456217512994802,0,0.1413434626149540183926429428
475,968,4,0,0,3,1,0,0,0,0.0,0,0,0
2740,710,1,0,0,1,0,0,0,0.0,0.0,0,0,0
23052,6195,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2814,148,5,0,0,4,1,0,0,0,0.0,0,0,0
31983,485,2,0,0,2,0,0,0,0.0,0.0,0,0,0
533,48,3,0,0,3,0,0,0,0.0,0.0,0,0,0
301,265,1,0.0057,0.1086956521739130434782608696,1,0,0,0.0057,0.0,0.0,0.1086956521739130434782608696,0,0
265,10409,11,0,0,11,0,0,0,0.0,0.0,0,0,0
128,10628,1,0,0,0,1,0,0.0,0,0.0,0,0,0
3739,3391,1,0,0,1,0,0,0,0.0,0.0,0,0,0
266,2157,5,0,0,4,1,0,0,0,0.0,0,0,0
162,29,2,0,0,1,1,0,0,0,0.0,0,0,0
3371,1032,3,0,0,3,0,0,0,0.0,0.0,0,0,0
9465,797,1,0,0,1,0,0,0,0.0,0.0,0,0,0
605,47,6,0,0,0,3,3,0.0,0,0,0,0,0
450,1321,5,0,0,3,1,1,0,0,0,0,0,0
762,1220,7,0,0,6,1,0,0,0,0.0,0,0,0
2573,2737,2,0,0,1,1,0,0,0,0.0,0,0,0
3391,3386,2,0,0,0,2,0,0.0,0,0.0,0,0,0
5,1408,3,0,0,2,1,0,0,0,0.0,0,0,0
1210,410,6,0.0399,0.8139534883720930232558139535,3,2,1,0,0.0399,0,0,0.8139534883720930232558139535,0
2420,10331,5,0.0239,0.2075733889178391523362862602,5,0,0,0.0239,0.0,0.0,0.2075733889178391523362862602,0,0
22837,553,1,0,0,1,0,0,0,0.0,0.0,0,0,0
765,223,2,0,0,0,1,1,0.0,0,0,0,0,0
197,697,18,0.00228,0.05263157894736842105263157895,12,5,1,0.00228,0,0,0.05263157894736842105263157895,0,0
171,993,2,0,0,0,1,1,0.0,0,0,0,0,0
935,24004,1,0,0,0,1,0,0.0,0,0.0,0,0,0
34593,3060,1,0,0,1,0,0,0,0.0,0.0,0,0,0
358,2553,2,0,0,0,2,0,0.0,0,0.0,0,0,0
5,46,9,0.3363,6.516563146997929606625258798,0,7,2,0.0,0.2793,0.057,0,5.326086956521739130434782608,1.190476190476190476190476190
862,2655,8,0,0,5,2,1,0,0,0,0,0,0
683,500,1,0,0,1,0,0,0,0.0,0.0,0,0,0
314,697,1,0.00285,0.06578947368421052631578947368,1,0,0,0.00285,0.0,0.0,0.06578947368421052631578947368,0,0
1269,703,2,0,0,2,0,0,0,0.0,0.0,0,0,0
14,504,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1220,762,5,0,0,5,0,0,0,0.0,0.0,0,0,0
131,5,6,0.737,14.79786227644244780107693204,0,4,2,0.0,0.6173,0.1197,0,12.35600181132616873130949018,2.441860465116279069767441860
82,330,2,0.0342,0.5128205128205128205128205128,0,1,1,0.0,0.0342,0,0,0.5128205128205128205128205128,0
232,1083,18,0.02052,0.2277798039062446996139126844,8,7,3,0.0057,0.01482,0,0.03703703703703703703703703704,0.1907427668692076625768756474,0
82,13,4,0.1311,2.780093798853569567483064096,0,4,0,0.0,0.1311,0.0,0,2.780093798853569567483064096,0
37125,128,1,0,0,1,0,0,0,0.0,0.0,0,0,0
384,192,4,0,0,3,1,0,0,0,0.0,0,0,0
197,660,1,0.0342,0.7792207792207792207792207792,1,0,0,0.0342,0.0,0.0,0.7792207792207792207792207792,0,0
37772,5219,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2619,13,1,0.0171,0.1595744680851063829787234043,1,0,0,0.0171,0.0,0.0,0.1595744680851063829787234043,0,0
1103,1429,2,0.0114,0.1709401709401709401709401709,1,1,0,0,0.0114,0.0,0,0.1709401709401709401709401709,0
17,403,1,0.00171,0.03947368421052631578947368421,1,0,0,0.00171,0.0,0.0,0.03947368421052631578947368421,0,0
2698,121,5,0.10146,1.993870815652993870815652994,1,4,0,0.00456,0.0969,0.0,0.03960396039603960396039603960,1.954266855256954266855256954,0
29,358,3,0.0342,0.7894736842105263157894736842,1,2,0,0,0.0342,0.0,0,0.7894736842105263157894736842,0
58,294,2,0.0285,0.1126126126126126126126126126,2,0,0,0.0285,0.0,0.0,0.1126126126126126126126126126,0,0
2330,833,4,0,0,2,2,0,0,0,0.0,0,0,0
398,3037,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2700,8956,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2420,294,10,0.05244,0.8225108225108225108225108225,6,3,1,0.0456,0.00684,0,0.6666666666666666666666666667,0.1558441558441558441558441558,0
3057,2977,5,0,0,4,1,0,0,0,0.0,0,0,0
252,4083,8,0.00057,0.01190476190476190476190476190,6,1,1,0.00057,0,0,0.01190476190476190476190476190,0,0
157,566,9,0,0,4,1,4,0,0,0,0,0,0
718,475,1,0,0,0,0,1,0.0,0.0,0,0,0,0
1531,366,2,0,0,0,2,0,0.0,0,0.0,0,0,0
2639,24518,1,0,0,1,0,0,0,0.0,0.0,0,0,0
11126,14589,1,0,0,1,0,0,0,0.0,0.0,0,0,0
667,1158,7,0.03648,0.7432561858977339296839403773,4,1,2,0.0342,0,0.00228,0.6976744186046511627906976744,0,0.04558176729308276689324270292
2990,829,2,0,0,0,0,2,0.0,0.0,0,0,0,0
354,3508,4,0,0,1,3,0,0,0,0.0,0,0,0
1268,468,6,0,0,2,2,2,0,0,0,0,0,0
384,642,1,0,0,1,0,0,0,0.0,0.0,0,0,0
8608,932,1,0,0,1,0,0,0,0.0,0.0,0,0,0
820,262,1,0,0,1,0,0,0,0.0,0.0,0,0,0
2784,3725,1,0.0251,0.5242272347535505430242272348,0,1,0,0.0,0.0251,0.0,0,0.5242272347535505430242272348,0
1390,4159,1,0,0,1,0,0,0,0.0,0.0,0,0,0
416,5543,1,0,0,1,0,0,0,0.0,0.0,0,0,0
5107,33992,1,0,0,1,0,0,0,0.0,0.0,0,0,0
294,16795,10,0.057,0.6190476190476190476190476191,2,8,0,0.00456,0.05244,0.0,0.09523809523809523809523809524,0.5238095238095238095238095239,0
2079,2441,4,0,0,2,1,1,0,0,0,0,0,0
192,132,2,0,0,0,2,0,0.0,0,0.0,0,0,0
58,941,1,0,0,1,0,0,0,0.0,0.0,0,0,0
1290,995,1,0,0,1,0,0,0,0.0,0.0,0,0,0
520,417,2,0,0,2,0,0,0,0.0,0.0,0,0,0
2410,2374,6,0,0,2,2,2,0,0,0,0,0,0
14782,128,1,0,0,1,0,0,0,0.0,0.0,0,0,0
3327,1075,4,0,0,2,2,0,0,0,0.0,0,0,0
25242,2420,2,0.0057,0.04761904761904761904761904762,0,2,0,0.0,0.0057,0.0,0,0.04761904761904761904761904762,0
5111,552,1,0,0,0,1,0,0.0,0,0.0,0,0,0
403,500,4,0,0,3,0,1,0,0.0,0,0,0,0
27,82,6,0.2451,2.393654983347304982214468586,1,2,3,0,0.1938,0.0513,0,1.801549720189410245372363323,0.5921052631578947368421052632
1085,2424,4,0,0,3,1,0,0,0,0.0,0,0,0
1416,5220,1,0,0,0,1,0,0.0,0,0.0,0,0,0
2696,2439,5,0.02052,0.4269102990033222591362126245,4,1,0,0.0171,0.00342,0.0,0.3571428571428571428571428571,0.06976744186046511627906976744,0
589,1267,2,0,0,0,0,2,0.0,0.0,0,0,0,0
