source,target,weight
244,31,2
1411,172,9
16795,720,3
1184,1417,13
2420,3332,1
430,4254,1
336,1436,6
1025,800,12
1110,1039,1
1390,839,6
2700,6890,1
1387,4104,2
2921,294,1
44,195,1
266,5192,4
12054,2700,2
379,1150,5
4795,126,1
839,252,4
169,10586,3
144,9982,1
468,192,3
2503,1146,1
10,25,1
631,931,7
1085,169,1
3,15,6
1837,678,1
416,1386,3
4585,265,1
2573,2566,1
485,31983,1
127,151,1
6994,12412,2
4085,332,5
162,42,1
641,631,10
1390,11419,1
4386,11609,4
500,1426,5
6630,6890,1
327,124,2
932,121,9
10,935,1
132,1227,4
11856,10314,1
7975,715,7
825,2292,3
430,1039,1
23826,206,4
5219,6676,5
164,603,4
2503,7098,1
1390,9352,2
583,1081,3
2503,982,5
683,2671,13
1103,130,3
1010,714,2
2698,1083,14
3205,449,9
5225,5546,5
24,18487,1
2457,6119,4
1268,18216,1
4085,12,3
321,152,1
1039,164,4
192,1184,2
20,11158,13
221,338,4
833,533,1
1184,2338,1
1091,26,1
1091,3385,27
252,22203,1
2362,327,2
1003,4035,1
42,15,6
503,4441,5
430,252,11
13254,41,1
979,7179,3
458,1387,7
2457,1075,3
3060,3899,2
2921,458,6
19585,1147,1
2783,11411,8
19588,520,4
4602,21941,1
332,82,1
713,2439,2
12,3522,4
1038,410,10
6949,520,2
3609,11127,2
306,190,2
918,45276,2
294,2995,8
5312,969,1
3684,379,2
16795,6182,1
44,52,5
984,290,1
22859,2227,1
58,18,2
935,116,1
1390,1385,3
1083,11749,2
3729,48325,1
3057,26091,1
130,4114,5
6249,6996,20
3057,475,25
447,5107,6
1181,3216,1
1433,3772,3
2995,2029,1
932,3197,1
3709,6195,1
1426,1068,1
46,398,9
24898,46,7
2425,45278,1
448,1075,1
399,512,6
20,141,10
26789,506,11
398,130,7
202,1434,2
2311,1322,6
10,5107,1
1385,862,20
210,11,1
1301,7179,2
605,189,2
276,252,8
989,3884,1
2331,416,2
5026,2727,3
27525,327,2
2441,5220,4
22343,152,1
1081,1199,1
506,410,9
4,167,7
2719,10484,1
204,9681,3
720,3266,1
1518,1267,1
134,6709,1
18026,1304,15
683,317,1
2362,999,13
14,11609,3
1085,9261,1
3592,12302,12
4103,862,30
410,506,16
13299,2598,9
416,1387,15
964,12064,1
1075,2424,11
1071,405,5
1020,499,1
1084,2441,1
1426,1268,6
4172,862,10
811,621,1
29,232,1
5,252,22
698,543,4
1035,985,3
237,306,2
162,13,2
596,447,1
1237,350,3
703,1032,3
1533,11000,1
157,3508,18
11282,6,1
6380,697,2
862,22403,1
9369,800,1
1041,199,2
1420,1082,2
5,1429,3
197,797,4
36815,6992,1
2425,10330,2
1268,7110,2
5225,197,10
350,399,2
7056,1465,2
10468,2742,3
1506,20063,1
11127,28095,4
157,5093,1
379,114,1
1304,18544,1
698,399,1
1081,543,1
601,2727,6
589,2292,5
2581,6195,2
9855,498,1
169,683,26
1038,4255,3
281,2454,3
42,89,6
7968,750,1
1766,2808,1
24,122,1
234,2863,4
434,152,1
1435,467,2
2478,1411,1
1429,4750,1
12068,10688,1
1201,498,1
16795,1010,14
897,7078,1
2293,1023,1
252,398,11
6418,2441,5
6195,4031,5
195,265,1
4128,2741,3
420,14766,2
5026,1184,7
244,2969,2
6992,10217,1
2573,3385,1
9590,968,2
868,36,4
6195,32125,1
25243,2420,2
12,862,8
11032,420,4
984,985,3
533,35,3
1110,11177,2
9250,6574,1
6767,2521,1
648,2995,1
2700,121,13
6107,2477,1
447,789,1
750,102,1
162,11,2
16837,7179,1
223,10139,1
3508,354,4
4128,4057,1
4114,398,2
739,10690,1
399,2288,5
2180,3728,2
4795,28,1
347,1165,2
1050,2867,12
39,533,1
6676,713,1
20610,377,2
2421,2420,5
408,800,10
10118,1038,2
28024,2424,1
6418,5220,1
398,380,32
8101,420,6
289,399,5
383,1053,1
4064,982,1
2921,1415,7
985,164,9
1025,4271,2
1090,714,1
1041,379,1
237,2497,2
167,113,1
1091,653,7
3060,1091,6
2362,314,3
589,748,1
1390,862,9
3709,5,1
16247,339,1
6992,8687,1
82,1082,2
29228,3772,3
873,281,3
24,2,7
991,172,1
5546,868,1
338,339,24
2984,265,3
614,6678,1
3057,29228,4
3911,63319,1
2722,416,4
814,135,6
1071,2454,2
10674,17534,1
2311,7975,8
10,1411,1
28643,2861,6
2598,37099,1
2323,19771,4
2793,1020,1
42838,935,1
1306,1083,1
3391,7185,2
79,2,7
6994,2227,8
1025,1387,8
33,127,3
1268,234,10
180,1244,1
924,141,7
22587,157,1
362,265,2
1408,1386,2
1283,7408,2
5107,419,10
1386,1104,4
2477,4482,4
11,506,4
10301,16247,1
2444,2446,26
5,2655,4
3205,941,1
1005,12,8
2698,1030,1
6414,2742,4
28643,601,1
12,150,2
12,25009,1
6377,814,35
21331,800,1
599,12794,1
653,20058,6
15,168,1
2696,2700,8
566,498,4
936,935,2
289,1042,1
618,895,2
1181,1123,1
840,47,1
11194,485,10
1455,1090,5
327,4309,1
968,354,6
398,54498,1
410,6676,1
416,1025,10
58,601,8
1162,3277,1
1023,2441,1
936,4319,1
2722,6195,4
8578,485,2
18303,2410,2
940,944,1
4864,2457,5
1408,1038,11
631,1010,8
144,5862,1
4106,862,1
12427,4057,1
1158,720,3
1455,642,1
7975,13716,7
41810,936,1
12440,3609,1
2441,441,6
266,2472,4
11194,2362,5
2703,12019,2
2598,1064,1
862,6195,7
20,2330,3
336,144,1
119,566,2
941,540,1
169,128,2
2778,940,2
603,698,4
1049,2448,1
762,1071,7
1227,1268,2
398,46,15
449,384,3
543,2454,4
2448,862,1
44,127,1
2472,266,3
1038,4093,1
2425,3323,5
3891,234,1
3772,1433,3
1264,449,4
169,21586,1
1042,2288,3
800,1408,6
1267,2323,3
2079,21586,2
141,126,14
1436,294,11
5220,10693,1
5,331,1
1005,5,10
1050,2407,1
8239,2995,7
10949,2457,6
3725,1242,1
11300,855,1
498,2282,4
786,2995,2
524,6630,7
3793,1091,1
762,1189,2
3691,2439,6
33,44,2
114,3840,2
3057,172,4
2323,3840,3
2439,11127,3
413,169,1
630,985,1
1091,3706,4
11,1003,5
720,2425,14
10561,12,1
128,35415,3
1075,681,1
814,377,2
2425,862,1
5225,13716,11
2703,2693,1
862,458,14
1041,1199,1
1025,19,5
167,31,2
10755,1429,1
467,18216,6
6195,31,1
485,11148,1
713,2410,1
2675,683,3
1269,383,3
1164,3161,4
14766,447,34
1083,6110,1
3060,1876,4
467,1227,4
715,2598,8
1429,800,22
2448,415,1
2919,862,7
1158,415,5
61,2990,1
3911,17707,1
11083,8880,3
368,281,3
2441,653,6
2722,276,1
940,7633,1
1426,384,2
234,1435,4
5621,130,2
5544,13718,1
19771,2292,1
672,419,1
642,392,3
11194,11023,2
21331,1038,1
2503,17398,1
985,677,5
9197,126,7
2698,3725,9
6992,9007,6
197,15,2
618,1003,1
2744,9007,14
4792,605,1
1423,162,3
845,6894,4
6678,18224,2
468,7474,1
33,4795,4
13726,365,1
1091,148,1
39,167,3
13477,327,10
859,985,1
13414,931,1
120,141,5
176,589,2
1766,845,7
19771,23667,4
197,1064,2
11194,11083,18
999,8460,4
15156,2323,1
3345,979,3
4093,332,2
2292,833,7
498,1201,4
1096,204,5
6992,22010,4
6087,6808,1
2995,17485,1
121,3690,1
2441,3998,1
902,3060,1
120,820,3
1105,252,5
418,141,3
2995,2331,1
566,610,7
1088,281,3
3725,16594,5
5545,428,2
447,6087,2
456,327,9
472,142,4
1322,865,1
20,281,1
1010,16795,6
44,86,3
6761,4750,1
918,2362,10
82,41,4
4467,503,6
4172,1301,1
2424,25243,4
170,7443,7
4031,410,1
749,6195,8
1090,468,10
520,8429,4
20857,157,1
1420,3524,2
291,1050,1
2740,9007,3
20110,419,1
18,41,5
19771,6630,6
12381,449,74
450,892,4
1283,642,1
331,2296,7
1147,244,10
12524,11282,1
4814,1075,6
683,6676,5
28095,1124,5
12915,2503,1
982,25243,5
2457,10789,1
999,32306,2
2502,3302,2
209,23826,1
31,991,1
8817,202,7
2598,19042,6
3539,337,3
653,6098,10
776,524,1
20,10484,3
833,449,5
5619,601,2
1897,1496,4
252,1103,2
7179,2457,3
383,2944,1
82,978,2
130,14400,1
1158,2425,1
1150,405,1
114,126,15
13,543,5
13593,126,2
3508,2861,8
1091,419,2
697,797,5
583,940,1
21218,6996,9
3898,1411,3
1037,1038,1
130,27525,5
1429,1025,7
141,660,2
2425,3327,2
7179,294,4
142,6767,2
512,466,5
19,276,10
1091,786,2
3592,2783,3
58,354,3
2444,653,1
419,11194,90
749,130,12
46,2921,6
1085,29501,1
1433,566,1
37954,2292,3
338,14178,1
601,2321,6
790,2282,1
6195,1105,2
1108,3368,2
10625,976,1
3508,1096,5
1876,3385,1
1435,306,6
2,533,3
1227,467,1
8042,6678,1
62,6365,1
2063,244,1
618,31,1
1411,28643,4
126,1264,3
3396,683,1
609,720,10
