source,target,weight
503,12382,1
58,354,2
2444,653,1
1085,29501,1
601,2321,1
1388,4333,1
6676,7567,1
10625,976,1
1435,306,2
2,533,2
8042,6678,1
2990,294,1
618,31,1
3396,683,1
618,738,2
16795,410,13
609,720,3
142,5,2
7077,1244,1
2420,150,1
1220,762,2
1017,1184,2
317,1064,1
630,9855,1
59,2990,1
6195,252,1
1105,410,1
3728,172,2
1377,1423,1
2282,419,1
417,1080,1
3060,10534,1
1386,130,1
1785,1075,1
2784,14,1
1411,3057,4
715,450,3
786,6418,1
2598,62,2
171,1533,2
8963,11127,1
6894,20,2
2995,2700,1
1506,336,1
6144,2425,8
377,11118,1
4064,2737,1
4057,6082,1
1283,1269,1
595,995,1
25230,1506,1
10484,7160,2
26789,410,1
192,204,1
1387,257,1
3948,58,3
238,3,1
703,1032,2
1268,2671,1
13299,377,2
506,5,3
2817,157,1
418,762,1
4747,8024,1
8671,169,1
6321,984,1
2421,1085,1
10331,3327,1
419,169,1
1100,1184,1
1245,656,2
5219,3060,1
379,988,1
2323,126,2
3834,2698,2
129,4,2
314,24575,2
46,862,1
2655,1038,2
3368,21957,1
1433,1411,2
10468,2783,6
503,10131,2
15,4,2
1421,1411,1
2687,367,2
330,2381,1
449,589,2
367,2288,1
675,11127,1
999,130,1
969,273,3
3522,276,3
4096,4171,1
1111,3159,1
3898,2180,1
5227,2457,1
202,2255,2
1268,1096,1
46,4718,1
2311,8685,1
697,41194,1
210,720,1
349,931,1
33,39,1
266,10131,1
1388,130,3
130,46777,1
2425,9840,1
256,2990,1
157,3057,6
4333,800,1
1159,1158,1
820,19771,2
28956,43,1
533,379,1
1090,643,1
982,208,2
2944,833,2
972,31,1
3008,399,2
2783,317,1
4271,6195,1
2436,1123,1
2455,2288,1
1429,1025,2
4769,204,1
1433,1047,1
825,518,1
2744,338,1
18303,16239,1
65,167,1
11539,157,1
316,307,2
940,1148,1
350,289,2
2721,416,1
1627,6414,1
2,3183,1
2698,969,1
450,5546,1
4061,130,2
128,1301,1
58,642,1
999,16779,1
20519,398,1
273,9250,1
368,281,1
800,46,2
3327,3265,1
9010,566,2
4128,27824,1
609,273,1
2424,294,4
152,114,1
171,1531,1
1301,2424,1
126,2375,2
990,281,2
336,3348,1
355,9709,1
6692,5174,1
12378,820,2
8847,553,1
918,419,8
1411,172,4
1286,12,1
31,631,3
3551,2036,1
566,338,1
524,1095,1
982,1301,1
447,312,1
2410,5268,4
3216,8841,1
6918,379,1
2700,16704,1
11693,1091,1
498,855,1
447,338,1
2431,2420,2
12380,2750,1
2374,8835,2
503,541,1
630,1108,2
2282,157,1
12861,5225,1
9,3060,1
13364,2420,1
868,8701,1
23826,409,2
4750,252,1
232,2737,2
4750,46,1
940,37,1
2861,354,1
1386,276,2
29228,12765,3
2457,7056,1
7560,935,1
20707,2463,1
1005,1025,2
2740,7008,1
2750,1245,1
272,968,1
4628,20,3
2457,3327,1
6767,294,1
5287,16704,1
524,2944,1
398,22,1
1753,2995,1
3709,11121,1
790,122,1
5544,13726,1
27,42,2
1304,306,4
223,4542,1
8172,1010,1
252,458,1
1164,331,1
410,978,1
164,1003,2
379,985,1
999,8332,2
2990,82,1
1037,15,1
164,989,2
31,873,1
281,371,1
10314,999,2
1434,798,2
47,1049,1
11194,918,4
121,4128,1
9465,498,1
3725,59524,1
595,3601,1
130,331,1
3739,419,1
29143,2503,1
20063,62,1
935,128,1
1158,895,1
968,506,3
605,2441,2
839,12,2
13299,6380,2
1032,873,3
197,4000,1
354,3772,1
800,4361,3
1162,618,2
1085,1465,1
2671,1837,1
4032,11,1
7443,14,2
610,12,1
430,46,2
40426,26564,1
1035,984,2
15156,2293,9
485,11194,2
683,422,1
1269,19964,1
4718,506,3
6574,506,5
2700,2696,4
58049,3349,1
11033,144,1
1465,1388,1
72,24,2
5268,2698,2
2431,12125,1
669,58,1
7378,21599,1
2921,683,1
24575,447,1
2067,1416,1
3352,2639,1
18545,3336,1
368,940,2
720,1187,1
1417,475,2
23315,8024,1
6996,447,1
172,58,6
3958,82,1
1307,1038,1
2463,1264,1
430,294,1
2477,339,2
8174,897,1
2919,5,3
7006,79,1
589,330,1
631,8510,1
12,281,1
25449,2995,1
6890,820,1
1083,11126,1
2424,3349,1
2783,2700,3
306,383,2
7609,379,1
23667,19771,2
37755,4603,1
2990,6156,2
10155,800,1
11126,3691,2
1220,289,1
3733,2698,2
2420,537,1
1091,26567,1
839,4255,1
368,131,2
1158,244,4
86,167,1
273,2580,1
273,8877,1
13726,5544,3
4331,398,1
1020,683,1
4326,398,1
1038,46,3
29228,11148,1
653,6028,1
833,924,1
630,1049,3
3216,2375,1
1184,3898,2
6195,1386,2
37973,2293,1
60,80,1
2079,683,2
29,281,1
3612,667,1
5268,20151,1
6992,6249,1
5,510,1
398,862,2
703,601,1
866,630,1
12109,918,1
379,1020,1
6195,3205,1
1039,1027,1
126,39800,1
23611,540,1
107,3,1
7097,683,1
498,3785,1
2319,524,1
6377,814,16
46,631,2
6992,8671,1
468,865,1
281,714,1
3,208,1
152,1291,1
2420,6418,1
4103,2921,1
1181,281,1
762,347,1
995,417,2
29,1061,2
800,2722,2
485,9128,1
1511,449,7
1158,7185,1
4482,26459,1
42,7087,1
10690,6414,2
2503,330,1
601,10512,2
12438,2700,1
3197,82,1
1301,31578,1
5219,979,1
1085,8793,1
935,11609,4
7918,62,2
2331,332,1
1083,2698,7
11750,2700,1
385,675,1
1038,985,1
6267,3060,2
720,703,1
2698,932,3
223,2416,1
142,985,1
868,845,3
2703,2410,4
330,720,2
10330,2995,2
3691,964,4
2995,2639,3
800,410,4
379,7055,1
2977,903,1
42609,468,1
2700,3718,1
1506,12381,1
3736,9010,1
192,369,1
38479,506,1
2672,5572,1
1701,979,1
290,855,3
420,20698,1
833,17444,1
458,506,4
1003,2964,1
11,677,1
82,4,2
60,762,1
11215,1897,1
206,681,1
4102,5,2
1075,982,1
6767,3302,2
498,2967,1
715,3690,2
355,1112,1
618,379,1
403,384,2
990,543,2
610,10484,1
2973,9010,1
499,202,1
410,1010,8
128,4602,2
677,148,2
641,1060,1
3522,144,4
750,1420,2
4541,19,1
15845,10314,1
8827,1085,2
3057,553,1
3336,12363,1
2362,327,1
441,5219,1
6112,1075,1
1435,1268,3
13505,354,1
21957,1091,2
202,133,2
133,20780,1
30857,683,1
17444,503,1
17444,170,2
148,1020,3
276,410,2
583,2639,1
429,2448,1
1081,417,3
209,418,1
12,32013,1
1267,825,2
687,409,2
2744,2410,1
11127,35387,1
458,19,3
3688,512,1
24434,1533,1
6996,8838,1
2829,2425,1
2990,1532,1
1038,26955,1
4441,413,1
2374,4128,1
398,9353,1
1433,936,1
996,33,1
3709,1123,1
4083,430,2
398,1038,2
1301,6362,1
1010,10948,1
6630,19771,1
1132,38,1
2619,294,1
1104,3368,1
1467,2944,3
1049,13,2
2944,12388,2
2457,294,2
3135,347,1
1101,306,2
276,800,3
410,19,1
409,504,1
189,1050,2
8970,410,1
1443,3205,1
9249,336,1
4603,1991,1
252,32125,1
498,2321,1
6994,16245,2
141,4574,1
417,995,1
1020,2793,1
7769,19771,1
3385,2670,1
7805,1322,1
398,162,1
458,4172,1
417,19585,1
6080,172,1
2475,413,1
26789,5,2
159,968,1
681,11,1
1075,3345,2
2251,46,2
1109,6418,1
2745,265,1
1175,200,1
496,458,1
618,273,1
605,13225,1
932,232,1
1385,252,4
317,568,1
499,1028,1
9007,660,3
1755,1264,1
355,180,2
653,3060,2
237,134,2
1049,244,1
660,339,5
982,995,1
995,368,1
80,512,1
121,3301,1
866,2457,1
1426,86,1
7535,128,1
273,656,1
358,641,1
634,306,2
1041,3057,1
4482,14702,1
20,41,1
5544,32314,1
609,244,1
314,2776,1
14160,1429,1
1082,3911,2
192,840,1
3062,3060,3
1385,862,4
2700,12438,1
10789,6418,1
941,8685,1
10484,2293,2
172,33966,1
2783,1111,1
8835,6432,3
40,338,1
10283,2425,2
12163,4441,1
1181,164,1
5268,2696,3
190,10,1
589,159,1
11,35,1
1386,4083,2
6304,1304,1
2995,11086,1
1283,1455,1
1390,5621,1
1087,237,1
332,252,5
5587,252,2
6356,1083,1
1532,331,1
3341,2431,1
1387,252,8
749,416,2
7378,2424,1
714,11596,1
36514,1268,1
2671,605,2
4750,2420,1
1784,2503,1
972,148,4
294,3301,1
10625,317,1
195,44,1
10484,3342,1
252,336,1
11831,419,2
368,3829,1
2448,420,1
148,368,1
234,645,1
503,11300,1
3719,232,2
1301,9283,1
6489,2311,1
62,1897,1
5544,710,1
237,458,1
18850,5225,1
6678,6676,1
3008,985,3
368,13,3
2696,3725,1
28643,255,2
9370,28956,1
4424,447,1
498,3057,4
4771,130,1
873,46,1
18945,1091,1
1416,1421,1
553,3060,1
127,167,1
449,1444,1
144,20655,2
1041,2462,1
714,683,1
797,21159,1
16,940,1
2441,24,1
940,16795,1
336,13,1
2154,2671,1
4159,1429,1
121,232,1
750,157,1
192,1211,1
1269,200,1
5544,814,4
2944,5358,1
6672,16704,1
22,148,3
6676,38,1
458,1038,2
312,610,1
11135,3719,1
520,58,3
1025,265,1
3325,1465,2
12682,2457,1
2410,2696,1
1268,317,3
3899,265,2
5284,1301,1
29,931,2
2503,8616,1
208,1085,1
6574,1050,1
1436,3899,1
47,3938,1
5225,197,1
157,172,2
2832,524,9
273,5432,1
2457,1043,1
101,16,1
833,1267,2
1387,9826,1
1465,2639,5
29805,10314,1
479,6541,1
366,7077,1
4114,332,1
506,527,1
41,72,2
610,1082,1
6195,38,1
1075,6987,1
7460,317,1
1091,2410,2
58,4603,1
3349,4064,1
932,664,1
252,862,5
798,1269,3
44,2,1
130,458,3
1035,641,1
129,39,2
2420,330,2
14701,720,1
762,164,3
820,683,1
5219,4603,2
290,1020,1
2832,3216,1
24296,498,2
1387,76,1
3899,2282,1
601,58,3
332,862,6
7918,2783,1
607,1429,1
413,66,2
750,377,1
2180,1165,1
120,2381,1
89,122,1
9642,314,1
7378,1465,1
46649,601,1
383,610,1
595,2580,1
3679,605,1
6418,1075,1
288,162,1
368,1020,1
33060,6996,1
408,1386,1
897,7179,1
159,683,1
180,289,1
6414,14176,1
266,84,1
720,449,1
3508,157,5
355,379,1
20789,1433,1
3057,475,3
2457,336,4
276,7975,1
19627,419,1
159,21957,1
999,11038,2
72,167,1
1050,114,1
1519,164,1
307,14,2
8023,2420,1
333,294,1
6621,2598,1
35,38,1
1038,1429,2
10511,366,1
19771,1267,2
82,26,1
1082,4630,1
679,720,2
5111,11194,1
416,1627,1
1180,2477,1
3183,1268,1
22,1003,3
19771,924,1
2150,289,1
33304,1010,1
5,4102,1
430,6676,1
2990,3793,2
294,26,1
128,4585,1
1041,244,1
37024,2662,1
3631,150,1
866,1627,1
24898,130,5
19,1047,1
3037,410,2
1386,398,1
11057,157,1
86,3057,1
102,10484,1
24326,1301,1
119,1421,1
1110,355,2
6894,833,1
2082,856,1
4441,2157,1
630,3391,1
1049,114,2
2719,467,2
8817,1435,2
1433,1096,1
683,159,3
618,321,1
5380,2783,1
7179,15136,1
3899,1091,3
990,1020,1
2448,162,1
932,820,1
1020,543,1
33438,21957,2
352,5546,1
21550,410,2
164,31,2
4750,800,1
2375,833,1
162,16795,1
