source,target,weight
4057,5268,1
7975,14467,1
121,3719,1
12414,4482,1
19077,6380,1
126,10484,2
12321,714,1
354,2727,1
403,404,2
1075,1085,2
1378,14,2
169,904,1
666,1050,1
1992,2457,3
1264,518,1
11,4,1
5545,62,3
4786,1321,2
4541,1390,1
740,7775,1
1701,2503,1
312,660,4
237,131,2
1301,1075,5
589,447,1
2784,204,1
2362,24575,3
1210,430,2
189,232,3
14843,862,1
6912,2503,2
2984,3060,1
1159,1095,2
173,2293,1
150,720,1
467,631,1
80,91,1
21588,3385,1
2598,892,3
46,1041,1
6065,1032,1
2759,2079,1
417,902,1
17444,10131,2
4064,7378,1
47,1091,3
19789,36,1
903,354,1
6182,1433,3
1701,237,1
12964,3,1
4541,1627,1
44,113,2
499,985,1
332,130,5
11622,892,1
1386,862,2
133,602,1
5544,377,1
410,2921,2
415,58,1
2977,968,1
5,24898,1
1301,336,1
2921,408,1
4159,800,3
12,6195,2
897,3368,1
6251,306,1
14888,749,1
10131,2444,2
15156,2293,11
1301,358,1
10348,4602,1
868,2750,1
358,1034,1
999,11083,1
8505,1047,1
2639,6986,1
1204,141,3
169,10695,1
9007,1387,1
1062,2457,1
1047,1025,2
2759,169,1
1083,40426,1
2793,873,1
1091,2999,1
289,985,2
2300,354,1
2462,1041,1
985,1211,1
2420,3342,1
749,1038,5
1025,2311,1
1106,130,1
32013,398,1
5771,932,1
33,1628,1
9211,543,1
58,1435,1
468,1304,1
669,3325,1
8089,223,1
413,409,1
2251,2671,1
506,4718,1
4297,982,1
715,2760,1
273,1071,2
1090,724,3
797,450,1
969,244,4
25243,982,2
5545,43084,1
2700,3811,1
524,11688,4
3709,13,3
10690,6414,2
2292,1507,1
5111,8671,1
1186,2737,3
1159,931,1
124,985,1
288,148,1
697,6377,2
5544,6107,1
1390,46,2
2598,941,4
11194,22561,1
2441,3368,3
3522,12,2
2944,845,1
132,200,1
3891,1073,8
47,4602,1
114,197,1
9007,10694,2
417,80,1
121,28072,1
12,6574,2
2740,820,1
9099,2973,1
2,44,1
19771,820,1
4467,3551,1
1104,1386,2
6632,42,1
3349,2671,1
499,1002,1
447,8578,4
260,398,1
11126,12054,1
5111,999,2
200,192,2
1267,2292,1
2457,43957,1
3274,2639,1
1005,4271,1
1074,512,1
5,749,2
11755,339,1
244,826,3
2741,2439,1
33,27,1
2441,829,2
589,420,1
479,48310,1
5107,22221,1
7975,197,3
1390,416,3
3008,631,3
169,3392,1
30,86,1
210,1038,1
352,180,2
1132,337,1
28,42,1
553,2079,2
1540,2776,1
141,3205,1
1060,2288,1
367,86,1
430,1775,1
2598,1897,2
1159,1420,1
1429,46,5
1304,533,1
2403,1025,1
3341,3327,1
4644,152,1
289,379,3
2721,1038,1
1025,46,3
46,506,2
1082,40,1
4172,1025,1
332,1387,3
2323,19771,1
5539,2984,1
294,714,1
10686,2921,1
982,1465,1
5225,1322,3
2696,2737,1
2425,800,1
2737,2439,2
14589,2700,2
306,12634,1
1025,6195,4
10459,839,1
5543,839,1
1471,1321,1
169,4673,1
22994,23611,1
132,306,2
2444,936,1
5225,7392,1
1876,6676,1
1098,164,4
289,288,2
667,86,1
19,12,2
38,2282,1
1304,18216,2
868,502,1
5972,327,1
999,485,2
3993,1837,1
2700,3729,1
2737,9007,1
1268,9933,1
2944,820,4
645,232,1
1181,603,1
42109,450,1
2292,6890,1
33179,6992,1
862,5,2
1242,1411,1
12764,1411,1
2180,3898,2
301,1075,1
42,39,1
9141,839,1
1064,601,1
189,610,1
2671,1091,2
11194,419,28
