source,target,weight
11402,327,1
23664,26459,1
2439,121,1
2503,982,1
3239,6676,1
39,23,1
1390,6692,2
1049,368,2
499,2478,1
398,4153,1
3900,3,1
1388,408,1
585,660,2
1304,19553,1
5677,720,2
18300,18105,4
2696,12068,1
1749,1433,1
1096,354,2
2698,2700,1
2639,7117,1
10157,2696,1
653,47,3
28596,1321,3
167,202,1
8524,172,2
157,4309,1
1264,2292,2
403,840,1
128,653,1
3613,31,1
6993,9007,1
144,5107,1
6890,3,1
4602,2783,1
409,155,1
3060,4768,1
162,969,1
972,603,1
31,418,2
4171,13726,1
209,13,3
6676,6500,1
169,6365,1
2995,8283,1
2296,150,2
60,10484,1
12438,2439,1
789,420,1
589,11688,2
202,1455,1
36100,918,1
3264,982,1
1195,1020,1
2700,1083,3
37956,2381,1
16700,968,1
1082,8023,1
347,417,2
512,4295,1
553,3396,2
585,641,1
405,1132,1
3709,150,2
18352,968,1
984,1219,1
367,294,1
276,749,1
47,3060,2
820,10484,2
1075,979,2
447,8009,1
5225,12823,1
7042,9202,1
897,6767,1
11972,142,1
3037,130,6
152,820,3
2829,2503,1
1455,1268,5
3829,237,1
11103,11194,3
40,22878,1
968,2727,1
1159,862,1
2375,1267,1
498,601,2
873,8981,1
533,25,1
2672,3391,1
6912,982,1
449,820,1
350,931,1
2698,76,1
512,1237,1
29,358,1
148,3008,4
2598,941,10
4337,862,1
6418,10511,1
265,419,1
4949,820,1
175,931,1
10870,4602,1
306,687,1
499,1041,1
327,6248,1
468,202,1
1075,238,1
4001,169,1
1219,543,1
2,422,2
3691,2700,2
918,11278,2
3205,126,1
1322,941,3
618,995,1
2750,449,1
10484,2750,2
892,450,1
937,306,1
2463,3205,2
1071,677,1
377,1443,2
1038,22338,1
862,2581,2
9875,566,1
162,331,1
642,202,2
14176,2227,1
80,66,1
2239,749,2
458,1023,1
1023,1210,1
398,9614,1
2150,2420,1
301,449,2
2375,3205,2
1389,798,1
3205,3840,2
50441,2425,1
398,6574,1
475,3315,3
16704,969,1
367,2502,1
669,524,1
419,11194,12
2079,724,1
1897,697,1
1436,294,6
475,527,2
6227,266,1
7087,197,2
3772,29228,1
355,119,1
133,202,3
856,409,2
3327,631,1
941,1443,1
6574,20519,1
1047,1038,3
8373,130,1
4718,506,2
12381,449,18
862,398,1
403,200,3
6079,358,1
12405,681,2
2362,24575,1
3336,3327,2
13,36,2
9715,132,1
833,141,2
1321,450,2
2703,33535,1
223,999,1
36,3205,1
265,199,1
1455,1090,2
2783,4768,1
1387,749,1
989,399,1
1408,800,2
1455,15724,1
159,642,1
1322,282,1
37834,132,1
1020,418,1
630,3709,2
13,134,1
697,5225,1
506,1429,1
6414,2300,1
3595,667,2
1269,82,2
2698,1083,2
22,148,5
339,6249,1
410,6195,4
2035,15,1
3911,4078,1
3268,336,1
105,524,1
17,38,1
5,4361,2
892,1897,2
13562,130,4
37782,6676,3
21218,3391,1
377,5545,1
6678,128,2
1060,148,1
148,368,1
1071,4282,1
599,918,2
368,237,4
244,30200,1
114,6414,1
7185,2156,3
336,189,1
141,814,1
10534,825,1
450,59177,1
379,2580,1
2715,347,1
6028,14,1
237,1531,1
242,999,1
234,7831,1
349,985,3
3230,204,4
1147,2969,1
41544,3205,1
420,8101,1
496,19771,1
5225,3795,1
1220,512,2
2425,800,1
4093,1388,1
6890,3840,1
175,631,1
