source,target,weight
2035,2457,1
631,2454,1
897,1010,1
3537,762,1
365,410,1
800,2919,1
621,2687,1
8174,2381,1
347,1165,1
524,5595,1
601,3772,1
197,26,1
1078,281,1
294,2288,1
6418,5220,1
4111,46,1
2696,4321,1
336,2420,1
1025,4271,1
999,32306,2
148,180,1
642,10915,1
3060,1091,1
26722,130,2
29228,3772,2
2671,3392,1
3037,5,1
2700,2696,2
1108,366,1
967,62,1
1119,3062,1
12438,11755,1
10484,924,1
506,1386,1
1090,306,1
3704,355,1
2722,416,3
1180,2696,1
3592,339,7
4482,6994,2
128,7060,1
1119,980,1
3,25467,1
4535,294,1
512,289,2
931,29,1
9687,2439,1
3508,506,1
150,379,1
2293,39870,1
839,800,2
3539,405,1
899,985,1
50441,3325,1
28643,601,1
566,6045,1
12523,1301,1
2262,543,1
21331,800,1
4031,5,1
15,168,1
675,2696,1
2227,16296,2
416,1025,1
2964,281,1
6156,2639,1
7478,3345,1
60,813,1
503,1557,1
1047,5,1
370,762,1
14814,543,1
2477,6994,1
144,5862,1
383,79,1
7189,2503,1
6098,653,2
148,18,1
31,180,1
8816,355,1
703,762,2
720,1075,3
2420,7378,1
941,540,1
234,31,1
57,314,1
2921,506,2
2497,367,1
2457,12384,1
7006,16,1
3709,1049,1
1025,1386,1
1038,12,2
383,642,2
2472,266,3
26789,416,1
216,377,1
6363,820,1
467,1434,1
13726,1045,1
273,40,1
855,1078,1
786,2995,1
1411,18945,1
252,458,1
371,105,1
403,499,1
524,6630,1
202,403,1
524,12378,1
155,22379,1
978,1301,1
10643,1429,2
1286,366,1
4400,11609,1
7,234,1
337,204,1
698,148,1
413,169,1
128,441,1
630,985,1
1463,4,1
383,475,1
170,42,1
3709,873,1
11986,10131,1
3368,1049,1
41,77,1
1041,1199,1
11083,10138,1
167,31,1
413,14,1
4718,1390,1
34096,314,1
6195,31,1
403,132,1
553,3899,1
29,466,1
28095,41201,1
20519,839,1
2832,524,3
697,797,1
11483,1038,1
10674,14178,1
679,430,1
4172,1038,1
1158,415,1
2700,3690,1
631,2414,1
4294,982,1
276,252,1
306,5225,2
2425,47,1
12302,6996,1
7460,1227,1
902,157,1
653,6678,2
1025,511,1
53,3385,1
11127,11755,1
13562,130,1
499,709,1
710,2700,1
6676,5219,2
2239,458,1
2759,512,1
456,314,2
3057,2861,1
66,86,1
3691,2700,2
845,6894,1
468,7474,1
46,1385,1
991,358,1
13414,931,1
940,131,2
403,8619,1
2722,862,1
820,10484,1
350,1034,1
2251,5,1
605,5539,1
1025,409,1
985,641,1
47,3984,1
902,3060,1
8880,999,1
273,2969,1
6414,38907,1
839,2655,1
354,41274,1
148,3258,1
1321,53167,1
5587,800,2
466,1071,1
7411,4603,1
4320,11609,1
2672,21958,1
404,1268,1
4333,1627,1
786,169,1
2990,6156,2
3709,11,1
2503,12988,1
4814,1075,1
29228,10625,1
2598,892,3
710,169,1
31,991,1
441,35477,1
306,1283,1
2598,19042,1
358,3274,1
2670,265,1
142,398,1
409,6227,2
31,3688,1
16247,18303,1
12861,7975,1
1044,273,1
7179,2457,1
4603,6320,1
2675,2984,1
1071,29,1
12109,419,1
2521,720,2
2639,4814,1
6996,21218,2
984,941,1
29,150,1
1210,4097,1
449,19771,2
1191,281,1
6433,1083,1
12381,449,12
1147,1041,1
1075,16704,1
625,931,1
589,273,1
829,169,1
27,3,1
5546,365,1
79,1049,1
1041,422,1
631,1010,1
6912,1075,3
169,9415,1
6646,141,1
4750,46,1
4562,862,1
892,5546,1
1083,932,2
5545,197,2
265,683,1
172,3508,1
6320,47,1
2424,10140,2
3917,2463,1
3302,3368,1
21888,3060,1
34626,2477,1
606,367,1
1435,44706,1
4814,2521,1
1003,543,1
653,553,1
660,6414,1
441,3391,1
653,683,2
6380,941,1
11083,447,2
2374,3243,1
3161,583,1
2227,6996,3
1073,498,1
1071,1181,1
3302,368,2
379,124,1
1418,714,1
653,4603,1
6600,1049,2
9007,7008,1
4599,683,1
524,10484,2
12321,714,1
1082,1424,1
169,1119,1
14933,2381,5
403,610,2
43,289,1
45,86,1
4750,6107,1
26973,2672,1
5648,1627,1
3426,697,1
2227,3725,1
3057,506,1
1075,294,2
1081,273,1
12524,820,1
506,276,1
399,1028,1
1627,952,1
605,3706,1
142,8841,1
2381,5743,1
347,667,2
234,200,1
21957,7646,1
3349,4881,1
1028,11,1
3057,845,1
4084,46,1
798,1268,2
60,533,1
601,853,1
3057,720,1
273,415,1
130,27527,1
8943,715,2
244,1162,1
337,512,2
631,6683,1
862,1385,2
417,244,2
2457,7056,1
29251,862,1
80,167,1
703,86,1
11126,121,1
10043,1075,1
80,127,1
49364,9007,1
6894,868,2
902,2381,1
130,13562,1
6640,1433,1
301,1010,1
607,1005,1
175,409,1
2330,36,2
121,2410,1
6,868,1
1078,985,2
8685,377,2
2420,3911,1
60,42,1
1085,7378,3
3327,6144,1
2227,338,1
197,7975,1
1085,2424,1
450,56670,1
371,430,1
6249,6996,1
7185,3396,1
197,995,1
385,192,1
4554,276,1
24,1506,1
2776,11102,1
58,897,1
3345,720,1
289,1286,1
897,1075,1
58,601,1
2454,985,2
667,1290,1
506,5,1
3836,520,1
6890,2292,1
1096,2282,1
244,738,1
244,3057,1
3336,1301,1
6894,2293,1
897,3368,1
152,4573,2
1088,985,1
7811,1085,1
1075,13,1
252,441,1
383,468,1
1108,13,1
610,643,1
1039,873,1
4529,3385,1
28643,1184,1
3834,932,2
8164,566,1
52640,941,1
1091,932,1
475,192,2
1386,130,1
6630,19771,1
2293,19789,1
1035,29,1
2455,984,1
697,3216,1
982,2257,1
405,1028,1
789,2362,1
2477,660,3
2696,3725,1
13716,5225,2
1252,1132,1
330,2990,1
10139,2362,6
971,3008,1
6676,47,1
3733,2698,1
2477,13278,2
79,897,1
1307,46,1
20063,1321,1
466,1123,1
12037,1085,1
39797,1506,1
4324,130,1
15,294,1
3385,9627,1
265,698,1
1003,358,1
28095,3725,1
234,903,1
724,723,1
4482,339,1
485,447,2
2227,9007,2
14725,133,1
1775,2441,1
5220,903,1
7448,3551,1
5,1025,1
4159,1025,1
38,71,1
468,643,1
704,1390,1
2639,294,2
132,1184,1
3329,979,1
15759,7975,1
924,271,1
79,135,1
19058,941,2
2566,447,4
28990,314,2
2410,5268,1
8506,1433,1
1227,1433,1
15656,2457,1
862,1038,1
720,121,1
979,2646,1
448,2227,1
2598,814,1
7460,202,1
2292,1204,1
4172,252,1
1082,40,1
2410,12019,1
3697,1039,1
4032,621,1
1034,1132,1
235,1389,1
30347,223,2
899,29,1
7185,441,1
22277,862,1
2431,2457,1
16662,855,1
3522,46,4
543,2964,1
13726,12005,1
19854,5225,1
800,1104,1
405,985,2
10409,265,4
4333,8970,1
6574,458,2
2744,3592,1
683,786,1
16,2,1
10483,524,1
995,1147,1
845,2381,1
1455,234,1
6380,12861,1
157,405,1
1090,429,1
20423,9007,1
122,66,1
984,31,1
1038,4171,2
20945,234,1
3205,20,1
1123,281,1
200,1435,1
180,148,2
1423,995,1
354,1627,1
11127,2410,1
2721,862,1
16,11,1
449,1511,3
6142,405,1
5220,3393,1
814,6491,1
8838,2740,1
1540,599,1
1519,5545,1
1388,458,1
4114,252,1
2778,200,1
10,35,2
20,6630,1
133,468,1
458,130,2
430,19114,1
209,398,2
868,8707,1
931,1302,1
4720,1090,1
2374,2439,1
595,369,1
468,7077,1
2814,358,1
903,873,1
499,1283,1
601,28643,1
2639,3336,1
2311,715,1
720,932,1
1426,383,1
533,158,1
2698,2696,1
8028,6676,1
1050,134,1
1050,13,1
720,8827,1
968,2282,1
989,1194,1
237,897,1
845,24920,1
31,1038,1
6377,697,1
1301,12424,1
157,520,1
4085,430,1
4361,1429,1
339,660,1
52,60,1
2282,1049,1
738,273,1
4053,410,1
2282,6348,1
12,252,1
4602,683,1
5,1210,1
30066,749,1
48858,3060,1
5268,964,1
2867,4050,1
173,1386,1
452,23826,1
6994,21218,1
2079,5220,1
169,265,1
1091,3391,1
5107,7445,1
3650,18,1
1003,1302,1
750,895,1
873,1083,1
862,46,3
202,1184,1
141,126,2
1387,4171,1
152,2395,1
238,128,2
698,29,1
1388,506,1
1095,1423,1
126,845,2
845,20,1
931,3008,1
4718,839,1
667,347,1
130,1241,1
128,5220,1
4603,3385,1
798,385,1
3990,4589,1
2441,3060,1
3592,20432,1
1123,405,2
1387,252,1
2577,1071,1
2740,2783,1
415,3829,1
1110,180,1
22,164,1
1119,5572,1
1095,3057,1
1164,56729,1
141,130,1
677,22,2
39,9265,1
600,5225,1
6249,10674,1
6993,10690,2
1306,506,1
169,3060,1
2740,23634,1
23079,1897,2
9598,204,1
3077,1184,1
58,475,1
410,3057,1
30200,1095,1
5380,130,1
603,1027,1
131,42,1
3592,3718,1
720,2990,1
430,5,2
12861,941,1
3685,148,1
18314,1268,1
150,171,1
3709,13,2
599,144,1
6692,458,3
221,2420,1
862,4271,1
6107,47,1
1047,252,1
6676,786,1
4057,932,2
2502,1050,1
862,1442,1
3268,336,1
16268,420,1
4789,2990,1
86,533,1
2381,524,1
12555,2381,1
19132,6195,2
262,223,1
2863,1075,1
6079,2362,1
399,281,1
3345,2503,1
398,6195,1
820,23667,1
22258,1038,1
40426,4128,1
601,10680,1
4159,1047,1
