source,target,weight
2577,1071,1
2455,512,5
39,1110,2
984,1020,7
244,2503,1
200,2288,1
4341,12,2
4542,630,2
416,800,5
46,8970,4
1,39,1
5648,897,2
16795,3277,3
4083,6574,5
1050,131,3
631,972,2
22041,12,1
89,3,1
276,34381,1
42,16704,1
762,1252,1
1105,1408,1
931,367,1
1210,252,3
40,2580,2
281,12321,10
5,1005,10
398,10118,1
972,2288,5
1041,964,1
3060,618,1
408,130,17
11,603,7
1038,19,10
1421,6603,1
1020,984,8
6195,6266,4
46,26789,4
60,25,2
969,1176,1
1050,13,9
4085,12,3
355,1042,3
1050,272,1
1158,162,4
465,2288,1
790,1390,2
4554,1387,4
1003,1098,3
39,31,1
7077,3709,1
418,46,5
2969,417,3
11,506,4
130,14435,1
533,27,7
180,1218,1
897,1418,1
749,458,8
1533,681,16
621,2296,16
5,408,6
252,800,10
252,12,13
533,3057,2
826,244,6
1531,897,9
4159,1429,2
82,41,4
31,3688,7
3008,31,5
3709,2448,5
2282,290,1
512,1088,1
2919,416,2
380,410,6
1047,506,6
1627,408,7
10670,6195,2
12,332,15
1219,405,3
1095,1416,2
405,466,4
614,40,2
430,27568,2
114,82,1
16,371,1
10773,618,1
4171,1387,3
41,29,1
5,29095,1
3037,19,1
1084,12502,1
46,25716,1
10670,130,2
332,1386,3
4083,1025,4
4084,1627,1
607,12,2
13,897,12
1429,252,17
5648,410,1
800,4331,3
36745,749,6
19164,130,9
1147,895,1
641,631,10
79,938,1
29,180,1
29,24,1
1103,398,6
79,15,3
416,749,6
14888,800,1
410,2441,4
1072,1123,2
2790,276,1
430,1038,13
720,162,4
4102,31267,1
273,10745,1
40,244,5
2251,1038,3
41,150,2
301,368,2
238,41,1
1531,237,6
1390,8516,1
1064,1181,1
252,4561,1
46,614,2
16,15,3
79,232,2
618,826,4
1088,355,7
276,130,11
46,1003,1
750,3558,1
405,1010,3
3368,332,1
458,447,2
940,3008,1
148,1039,16
281,379,4
6894,405,1
866,331,2
750,417,3
252,265,2
897,1071,2
862,1059,1
1387,630,2
1158,3161,3
4102,6195,9
40,336,1
990,762,7
410,408,18
19,428,2
4361,458,4
11,1032,5
989,972,4
82,127,3
273,7042,4
1147,2580,1
415,1377,1
862,1386,9
337,512,6
22203,130,1
1037,1038,1
148,698,4
2420,418,1
10561,1387,5
714,281,3
1147,1421,1
39,15,7
66,27,1
410,607,7
13225,5358,1
273,17768,1
720,512,3
130,14888,3
3368,11596,5
855,206,1
937,41,1
989,2814,2
3345,458,1
2817,42,1
26722,6574,1
1029,762,1
82,766,1
33,82,2
14,4795,1
162,3161,3
58,415,3
150,5648,5
1390,4083,1
3008,2288,1
130,704,6
398,430,7
458,1385,7
46,512,1
162,418,3
30,25,2
458,862,8
5,861,1
82,91,1
15,64,1
2963,281,2
1030,16795,1
750,2969,3
130,22057,6
26201,2921,1
4324,862,3
4341,458,1
25,39,2
82,269,2
10348,398,4
13,866,2
65,72,1
22266,252,3
3558,1164,1
80,6399,1
164,1123,4
3037,800,6
410,332,10
828,4,1
1211,873,2
5,45604,2
337,3539,2
984,410,1
12321,3368,1
485,1108,1
931,1003,5
355,405,3
366,13,6
