source,target,weight
506,1038,1
6195,410,1
142,1244,1
1071,932,1
347,197,1
614,5,2
506,416,1
862,458,6
5196,31,1
430,6600,1
2687,16795,6
26722,6195,1
130,18642,2
3709,714,1
4153,398,1
10,41,1
12908,800,1
2448,621,1
293,24,1
4,68,2
940,1049,3
130,47264,1
681,1444,1
897,630,1
430,19,3
3,82,2
379,583,1
415,1041,2
968,417,1
3551,7042,1
24,25,1
3911,1377,1
13,41,1
46,1047,1
1387,2754,1
448,940,1
337,1072,1
3688,164,1
1253,398,1
86,133,1
379,1028,1
4333,800,2
192,631,1
969,2424,1
648,631,1
800,40531,1
603,1039,1
2964,281,2
1416,969,1
681,29,1
46,800,2
65,533,2
7769,33,1
2655,6195,2
25,52,1
162,583,3
1390,1429,1
1175,595,1
506,180,1
677,1032,1
40,1162,1
614,714,2
1253,130,1
3,3182,1
44,105,1
8533,839,1
4093,398,2
289,3205,1
749,1025,1
331,1076,1
510,252,1
6574,2722,1
162,631,2
13621,40,1
2969,156,1
22275,6195,1
472,3057,1
1039,681,1
4255,46,2
410,4603,1
46,1418,1
750,2996,1
399,631,1
641,13,1
1627,22619,3
430,2251,1
433,252,1
2969,458,1
31,990,2
714,993,1
862,1429,2
1025,1386,3
273,1091,1
2451,164,1
995,595,1
252,506,5
2577,677,1
447,79,1
65,79,2
367,7077,1
1627,862,3
2259,10,1
1132,124,2
434,44,1
1041,415,2
142,368,1
1005,4031,1
80,16,1
336,430,1
610,4,1
669,150,1
148,33,1
232,1010,1
4718,5,4
3708,16795,1
418,33,1
1408,506,4
405,984,1
1105,398,1
129,25,3
252,1429,1
41,703,1
1072,985,3
368,281,1
1159,18078,1
989,1032,1
6692,332,1
405,197,1
368,1403,1
1071,1053,1
1041,6297,1
2448,1533,1
5163,332,1
14171,940,1
972,1020,1
1095,618,1
16795,2698,1
2068,667,1
1387,506,7
358,2797,1
399,1123,2
862,4341,1
273,354,1
15,82,1
237,648,3
1023,42,1
237,714,2
1003,2,1
10841,18,1
1162,618,1
44,232,1
1038,6574,1
4095,862,1
1429,1387,2
682,281,1
4078,1025,2
1049,2448,1
1095,162,4
162,543,1
8152,1020,1
720,985,1
131,398,2
383,131,2
1075,13,3
3008,1090,1
5551,430,1
244,1010,1
3,66,1
6195,380,2
1159,347,1
1084,1108,1
2251,1210,3
2581,800,1
993,150,2
4750,46,1
252,1025,1
9138,367,1
1038,379,1
317,86,1
1047,46,2
4255,1025,2
683,1210,1
865,11,1
1039,338,1
415,1465,1
244,995,1
130,749,1
989,14837,1
3368,331,2
82,4644,1
1387,416,3
749,5,4
16795,3368,1
10331,1421,1
3345,237,1
367,9840,1
1025,1210,1
1244,16795,3
607,506,1
4361,862,1
6692,862,2
1023,142,1
130,800,2
1049,2425,1
895,40,1
358,281,1
801,506,1
42394,1039,1
41,533,1
8373,458,1
148,289,2
3302,430,1
1387,862,4
430,506,4
159,148,1
11,244,1
3302,3368,3
862,3037,4
839,410,4
458,1385,2
931,610,1
1020,512,3
749,6195,2
156,410,2
416,19,1
1003,337,2
897,418,1
4331,398,2
4,271,1
583,2969,1
24,447,1
800,131,1
410,1038,3
63,667,1
1184,618,1
940,331,1
40,5,1
15,1049,1
2919,410,1
19,4083,1
410,1047,1
873,6699,1
399,405,3
2687,2502,1
2790,506,1
29,1181,1
60,2036,1
42,89,1
10643,1627,1
167,38,1
408,2251,1
1005,130,4
4313,337,1
1108,897,2
24,114,1
11,418,1
358,631,3
19164,252,2
27,985,2
72,190,1
13,506,2
862,252,6
1210,46,6
621,2502,2
124,583,2
1081,1080,1
800,4167,1
750,244,3
3302,1050,2
3709,150,2
72,15,2
1423,417,1
408,1627,4
3008,379,1
749,458,2
1020,31,1
11831,714,1
1175,862,1
405,985,1
1070,3302,1
1010,2805,1
6692,252,1
3368,989,1
631,2288,1
410,6600,3
1147,1175,1
281,5,1
82,3732,1
984,899,2
1429,130,3
255,4171,1
458,6195,2
5,294,3
2580,595,2
41,148,1
130,22057,1
1049,46,3
367,2502,1
1084,368,4
1244,621,4
2580,826,2
19164,276,1
358,543,1
13,237,4
3654,410,2
415,379,1
24,33,3
379,677,1
79,16,3
383,12,1
415,1421,3
2288,148,1
1084,134,1
244,30200,1
10004,162,1
749,23377,1
273,1049,1
6195,33304,1
800,416,2
660,142,1
931,1220,1
861,458,1
2510,65,1
12,1390,1
148,18544,1
279,415,1
367,294,1
738,281,1
1087,16795,1
252,2448,1
5587,430,2
4080,289,1
990,405,3
1418,1387,1
17444,42,1
7042,273,1
3909,762,1
410,6195,4
14888,1210,1
15,4,2
1071,1132,1
1219,1071,1
6195,130,2
2655,5,1
2448,940,2
496,533,1
506,2790,1
3064,337,1
19,46,2
1103,1038,6
336,1003,1
2919,458,1
10773,1071,1
410,1020,1
1104,12,2
1082,405,1
418,46,3
4750,1025,1
2655,506,4
607,130,2
1022,41,1
585,1041,2
4529,23826,1
1003,985,2
1462,405,1
4795,38,1
211,82,1
22609,33,1
1103,458,1
4061,1386,1
419,12,1
1286,142,1
5,416,1
