source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
78,2,2,0.00285,0.03225806451612903225806451613,0,2,0,0.0,0.00285,0.0,0,0.03225806451612903225806451613,0
8,15,2,0.00855,0.1973684210526315789473684211,2,0,0,0.00855,0.0,0.0,0.1973684210526315789473684211,0,0
366,1037,1,0,0,0,1,0,0.0,0,0.0,0,0,0
1038,1385,1,0.00171,0.01485148514851485148514851485,1,0,0,0.00171,0.0,0.0,0.01485148514851485148514851485,0,0
148,3008,4,0.32521,2.971845702958115611084423888,2,2,0,0.08351,0.2417,0.0,0.9307611433743376844195769524,2.041084559583777926664846935,0
897,714,2,0.0114,0.2597402597402597402597402597,0,1,1,0.0,0,0.0114,0,0,0.2597402597402597402597402597
1421,368,1,0.0627,0.6730356376127093173035637613,1,0,0,0.0627,0.0,0.0,0.6730356376127093173035637613,0,0
192,33,1,0,0,0,1,0,0.0,0,0.0,0,0,0
24,48,2,0,0,2,0,0,0,0.0,0.0,0,0,0
3489,337,2,0,0,2,0,0,0,0.0,0.0,0,0,0
1385,410,2,0,0,2,0,0,0,0.0,0.0,0,0,0
