source,target,weight
6767,3709,1
18,379,2
618,169,2
1096,985,7
2969,1158,1
2441,40,1
1429,1627,1
16,18,1
209,16,1
583,5,1
415,3205,1
180,272,1
4172,1038,1
331,5358,1
1390,276,2
148,273,1
380,1104,1
20519,252,2
3522,405,1
11,762,1
10632,897,1
4554,46,2
18,1322,1
1041,1084,1
416,130,1
989,10391,1
237,472,2
29,931,1
418,142,2
897,6767,1
276,1005,1
4102,800,3
281,244,2
354,1387,1
408,800,3
1017,630,1
512,1132,2
12,131,1
1237,11,2
5,3522,1
44,1429,1
984,1033,1
969,82,1
56966,252,1
367,331,1
148,1302,1
3709,1532,2
416,1408,1
35,21,1
80,167,3
31,3909,1
3911,1050,1
2331,631,1
358,2238,1
79,27,2
66,48,1
2722,3522,1
533,82,1
1025,3234,1
41,113,1
3302,6414,1
1237,512,1
1234,410,1
1071,762,1
380,839,2
610,1025,1
252,458,4
862,30857,1
1244,2687,1
630,16795,2
42,23,1
31,164,2
750,434,1
150,472,1
417,965,1
1388,1025,2
1038,6574,2
82,2783,1
336,1032,1
4032,714,1
46,209,1
3008,703,1
410,330,1
10,3957,1
2331,252,3
1082,40,1
368,46,1
1416,583,1
1387,6195,3
2867,940,3
6195,5,2
367,142,2
897,1390,1
5,4102,1
162,995,1
8,2,1
1039,164,3
3688,31,1
2,853,1
86,162,1
368,3631,1
4,6954,2
12,1390,2
2288,68006,1
31,336,2
44,105,1
148,3696,1
410,114,2
5621,2921,1
40,417,1
40,3558,2
332,130,5
349,512,2
641,826,1
131,237,1
862,5543,1
618,1175,1
3558,3524,1
416,1387,4
244,44,1
1627,23653,1
2296,1531,1
22203,1025,1
4153,130,1
1162,30200,1
1020,1039,2
180,2754,1
1234,800,1
677,984,2
180,29,1
4338,252,1
931,3685,1
1220,1132,1
506,1041,2
990,180,4
46,12,6
398,12,1
6107,749,1
1148,1032,2
143,38,1
1385,862,9
610,12,1
273,631,1
157,60,1
800,1038,2
6195,1106,1
22619,130,1
1154,595,1
417,162,4
2921,749,1
16,15,2
46,1084,1
2420,2448,1
209,940,1
12,1005,2
21474,2921,4
11,41,1
86,180,1
12,6195,2
50358,130,1
1462,41,1
289,142,1
3037,410,1
1095,22,1
27,16,1
862,46,5
4103,800,2
148,3008,3
1234,3709,1
4159,430,1
61,762,1
164,1010,1
1158,618,1
72,430,1
4558,458,1
20479,410,1
1145,35,1
2969,417,1
1302,543,1
1003,281,4
985,22,1
11083,1108,2
28559,1420,1
6195,12,1
6574,130,3
5138,800,1
621,1244,2
4541,130,2
82,167,1
150,237,1
1429,506,2
512,2481,1
9141,839,1
142,110,1
79,44,1
982,273,1
11300,2068,1
1211,337,1
252,1244,1
475,631,2
3523,16795,1
252,46,3
1627,2722,1
940,621,1
583,40,2
984,698,1
26,458,1
26789,398,1
995,415,2
2239,252,2
4795,82,1
289,3688,1
4084,1386,1
1028,543,2
902,862,1
39,23,1
12,681,1
4795,15,2
272,15,1
931,239,1
1025,5615,2
614,15,1
4630,415,1
16,190,1
273,1081,1
1386,4093,1
1162,10484,1
164,2553,1
862,2790,3
2655,410,1
3008,543,1
897,7633,1
82,1082,2
294,630,1
1385,6195,1
1269,281,1
990,1020,4
405,2996,1
22045,800,2
13,189,1
162,46,2
2296,13,1
862,1408,1
1132,1020,1
839,506,8
458,2457,1
12,762,1
338,16795,1
156,3709,1
1047,410,2
197,82,1
4718,800,2
714,6076,1
1429,862,4
862,6574,1
2867,7971,1
5358,472,2
19,408,3
862,252,4
148,512,2
1210,6574,1
38,86,1
14171,3342,1
273,2698,1
16795,3709,1
142,331,1
618,681,2
265,244,1
3508,162,1
130,9353,1
30,316,1
720,543,1
383,631,3
416,14888,1
113,4,2
1020,22,2
405,984,2
3057,1147,1
1025,1386,1
2420,940,1
46,130,2
4159,1025,1
1039,1010,3
1293,1423,1
162,281,1
276,1385,1
1050,190,1
4333,1038,1
2655,130,1
331,255,1
1150,337,1
1071,29,3
2804,358,1
4083,1005,1
30,21,1
2,168,1
430,1038,2
1074,1071,2
1421,583,1
11,1082,1
252,13562,1
410,964,1
273,417,1
5,5587,1
9961,410,1
1080,1005,1
1050,171,2
29228,5,1
5,506,3
1038,839,1
162,244,4
625,1158,1
2790,749,1
398,20519,1
27525,6574,1
48,533,3
3743,4,1
1147,9259,1
1095,141,1
543,1035,2
355,1220,1
3688,1237,1
180,1032,1
989,1032,2
826,417,3
380,862,1
46,1245,1
1110,162,1
276,1038,3
3566,41,1
2721,800,1
2331,130,1
1237,931,1
24,158,1
1098,281,1
1005,2921,1
1123,180,2
1147,6894,1
1253,839,1
367,418,1
289,1039,1
150,430,2
430,6711,1
1049,641,1
430,4255,1
4159,800,3
29228,1082,2
1387,312,1
